Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Item_Visibility_Ratio,Item_Type_Combined,Outlet_Years,Outlet,Item
1,NCN19,190.253,4174.566,0.012167988000000001,13.1,OUT017,1,1,1,1.0334068689974605,2,6,2,1411
2,FDG46,114.6518,2846.295,0.032976398999999997,8.63,OUT045,1,1,1,0.8765027673546888,1,11,7,421
2,FDS04,141.5838,1685.8056,0.147492524,10.195,OUT017,1,1,1,1.0430713379877237,1,6,2,871
2,FDM58,110.0544,2572.6512,0.059170157333333334,16.85,OUT049,0,1,1,1.0,1,14,9,651
0,FDB60,193.0136,4860.34,0.028566433,9.3,OUT049,0,1,1,0.8760887486470259,1,14,9,235
2,FDH28,36.7506,531.3084,0.11047921699999999,15.85,OUT018,2,1,2,0.9620366769399408,1,4,3,448
1,NCU53,163.7842,1657.842,0.042838514,5.485,OUT045,1,1,1,1.038241132014863,2,11,7,1507
0,FDL44,162.8894,3397.5774,0.012264903,18.25,OUT013,2,0,1,0.9215223952542119,1,26,1,607
0,FDI22,208.9612,4181.224,0.096132367,12.6,OUT013,2,0,1,0.8740008668424096,1,26,1,483
0,DRM37,197.8768,197.0768,0.168780127,15.349999999999998,OUT019,0,2,0,1.6785972176296402,0,28,4,125
0,FDX40,38.1164,656.4788,0.099193899,12.85,OUT045,1,1,1,0.9605050140143154,1,11,7,1150
0,DRG15,59.4536,2021.3688,0.076721393,6.13,OUT035,1,2,1,1.1412908715582577,0,9,6,54
2,FDV19,159.1578,160.4578,0.06173052,14.849999999999998,OUT019,0,2,0,1.531537195151522,1,28,4,1031
0,DRF01,145.0102,1895.5326,0.174934513,5.655,OUT013,2,0,1,0.9577807000598964,0,26,1,37
1,NCV54,119.1124,1303.6364,0.03453962780000001,11.1,OUT046,0,2,1,1.0,2,16,8,1518
2,FDO21,223.0404,1125.202,0.009802791,11.6,OUT018,2,1,2,0.9260469215297605,1,4,3,704
2,FDA40,87.0856,527.3136,0.09942555,16.0,OUT049,0,1,1,1.0385722346516646,1,14,9,176
0,FDE59,34.6532,719.064,0.062384659,12.15,OUT049,0,1,1,0.931077939630143,1,14,9,356
2,FDX47,158.8288,4399.6064,0.034745307,6.55,OUT018,2,1,2,0.8782920763625811,1,4,3,1155
0,FDW34,244.417,1944.136,0.035579135,9.6,OUT046,0,2,1,0.9585610270846926,1,16,8,1094
1,NCM30,43.0796,619.194,0.067569539,19.1,OUT018,2,1,2,0.9260469369497646,2,4,3,1397
2,FDA02,143.0786,3178.5292,0.029697925,14.0,OUT013,2,0,1,0.8740008776700249,1,26,1,146
2,FDV19,160.9578,2246.4092,0.03525037,14.85,OUT035,1,2,1,0.8745633893551094,1,9,6,1031
0,FDT48,198.8084,2976.1259999999997,0.045916788,4.92,OUT013,2,0,1,1.329458360913188,1,26,1,956
0,FDD09,182.4976,1629.8784,0.021539999,13.5,OUT045,1,1,1,1.0387207252977908,1,11,7,283
2,FDZ25,169.27900000000002,3735.138,0.027673055,15.7,OUT045,1,1,1,1.1262328894513023,1,11,7,1234
1,NCE19,55.2956,873.5296,0.092997032,8.97,OUT035,1,2,1,0.8745633876835431,2,9,6,1307
0,DRE25,91.81200000000001,1771.0279999999998,0.073283193,15.35,OUT046,0,2,1,0.922289915148578,0,16,8,31
2,FDC14,41.2454,1342.2528,0.041049322,14.5,OUT027,2,1,3,0.9543090970946292,1,28,5,244
2,FDO15,72.5038,2512.7292,0.008525061,16.75,OUT027,2,1,3,0.8704929033535559,1,28,5,700
0,FDC46,184.0266,2397.5458,0.117201696,17.7,OUT017,1,1,1,0.9348909859498448,1,6,2,266
1,NCX42,163.3526,2631.2416,0.005977465,6.36,OUT035,1,2,1,0.9221155218554785,2,9,6,1536
0,FDK52,225.3062,4288.4178,0.07472621319999999,18.25,OUT027,2,1,3,1.0,1,28,5,574
0,FDD04,142.9154,141.8154,0.157528118,16.0,OUT019,0,2,0,1.7991462170859618,1,28,4,280
0,FDF12,149.3076,2808.3444,0.08242785400000001,8.235,OUT046,0,2,1,0.9990697458560321,1,16,8,364
1,NCL41,34.8216,311.5944,0.041802518,12.35,OUT049,0,1,1,0.9237238364385153,2,14,9,1384
1,NCW41,158.9604,1584.604,0.015450376000000002,18.0,OUT046,0,2,1,1.0424766686157807,2,16,8,1525
0,FDO60,43.1086,89.2172,0.05752754400000001,20.0,OUT010,2,1,0,1.73606768418742,1,15,0,731
0,FDZ55,159.692,5592.72,0.025512207000000002,6.055,OUT018,2,1,2,1.0031395482862344,1,4,3,1258
2,FDZ59,166.85,499.35,0.174110803,6.63,OUT010,2,1,0,1.4641166673551202,1,15,0,1262
0,FDO24,158.9604,4436.8912,0.175362333,11.099999999999998,OUT027,2,1,3,1.1465358193619817,1,28,5,707
2,FDW14,87.1198,959.4178,0.038367194,8.3,OUT018,2,1,2,1.128531964811857,1,4,3,1078
2,FDD40,193.8162,3463.4916,0.014781046,20.25,OUT013,2,0,1,0.9288589890045595,1,26,1,303
2,FDJ38,191.453,1707.777,0.040268043999999996,8.6,OUT049,0,1,1,1.0286232559812394,1,14,9,528
1,NCO54,55.4614,552.614,0.014355033,19.5,OUT017,1,1,1,0.8796766248752699,2,6,2,1435
2,FDJ10,141.6838,3231.1274,0.129766301,5.095,OUT045,1,1,1,0.8765027645939859,1,11,7,513
0,FDK27,119.9756,1938.8096,0.008997141,11.0,OUT017,1,1,1,0.9275067575447843,1,6,2,558
0,FDR09,260.5962,3884.9429999999998,0.07784544,18.25,OUT049,0,1,1,0.8760887640037952,1,14,9,826
0,FDO60,43.4086,401.4774,0.03313669422222223,20.0,OUT018,2,1,2,1.0,1,4,3,731
0,FDX50,109.5228,3757.7752,0.074265816,20.099999999999998,OUT027,2,1,3,0.870492883901133,1,28,5,1158
2,FDR44,131.4968,1565.9616,0.10242248699999999,6.11,OUT027,2,1,3,1.118510671581047,1,28,5,854
0,FDD17,239.6906,2614.5966,0.032811503,7.5,OUT017,1,1,1,0.963983033512353,1,6,2,288
2,FDI60,62.951,1138.518,0.038477325,7.22,OUT018,2,1,2,0.9334195408399991,1,4,3,506
2,FDH31,98.6042,1091.2462,0.020411155,12.0,OUT046,0,2,1,1.4282056658757705,1,16,8,449
2,FDL50,123.5046,1743.0644,0.042552418,12.15,OUT017,1,1,1,1.0045602792570822,1,6,2,611
2,FDO21,223.1404,5175.9292,0.009818244,11.6,OUT017,1,1,1,0.927506730586018,1,6,2,704
2,FDW12,144.4444,2902.888,0.035572183,8.315,OUT046,0,2,1,0.9589528532414074,1,16,8,1076
2,FDT15,183.695,2929.52,0.04274788,12.15,OUT049,0,1,1,0.8760887574512508,1,14,9,929
0,FDV25,222.1456,5747.1856,0.04572322,5.905,OUT049,0,1,1,1.029430351216735,1,14,9,1037
0,DRH13,105.82799999999999,958.752,0.023934398,8.575,OUT045,1,1,1,0.9241603444690916,0,11,7,67
2,FDG21,147.905,2247.075,0.146527359,17.35,OUT049,0,1,1,1.0337781903001575,1,14,9,405
1,NCI55,123.1414,2314.9866,0.012651171999999999,18.6,OUT035,1,2,1,0.9988808340253378,2,9,6,1351
1,NCO06,34.8558,441.4254,0.10750729099999999,19.25,OUT027,2,1,3,0.9251308140435157,2,28,5,1423
2,FDR27,133.4942,1457.4362,0.096295326,15.1,OUT045,1,1,1,0.8765027658222161,1,11,7,842
0,FDA22,167.5158,4345.0108,0.08150672511111111,7.4350000000000005,OUT027,2,1,3,1.0,1,28,5,161
0,FDS03,65.0826,1162.4868,0.079613553,7.825,OUT035,1,2,1,0.8745633899234886,1,9,6,870
0,FDZ12,143.947,2576.646,0.10339830900000001,9.17,OUT018,2,1,2,1.037132811529106,1,4,3,1224
2,FDJ20,124.2388,247.6776,0.16767231,20.7,OUT010,2,1,0,1.4641166649298551,1,15,0,518
0,FDV09,146.6734,2227.101,0.020551458,12.1,OUT013,2,0,1,0.8740008736411766,1,26,1,1023
2,FDW09,80.4302,316.9208,0.025961116,13.65,OUT049,0,1,1,0.9310779490860372,1,14,9,1073
2,FDS36,111.85700000000001,2966.139,0.046960237,8.38,OUT049,0,1,1,1.0006230290528582,1,14,9,897
0,FDY19,119.8466,2239.0854,0.041533438,19.75,OUT018,2,1,2,0.9334195323373168,1,4,3,1181
0,DRC49,142.9128,2013.3792,0.065436581,8.67,OUT046,0,2,1,0.9222899183981654,0,16,8,15
0,FDN12,110.2544,1789.6704,0.08126841,15.6,OUT045,1,1,1,1.0393079637439866,1,11,7,660
2,FDJ03,48.7692,788.3072,0.072689818,12.35,OUT018,2,1,2,0.9334195308095292,1,4,3,508
0,FDC46,182.4266,5163.9448,0.116723677,17.7,OUT049,0,1,1,0.931077938276774,1,14,9,266
2,FDM02,87.9198,1133.8574,0.074035423,12.5,OUT018,2,1,2,0.9334195328408705,1,4,3,618
2,FDV20,129.1678,1017.3424,0.059751637999999996,20.2,OUT013,2,0,1,0.9583003067594767,1,26,1,1032
1,NCH07,158.7604,3010.7476,0.09285496300000001,13.15,OUT045,1,1,1,0.8765027618938225,2,11,7,1334
2,FDL28,230.0668,691.1004,0.0553365575,10.0,OUT019,0,2,0,1.0,1,28,4,598
0,FDJ46,174.2054,4377.635,0.044606379,11.099999999999998,OUT027,2,1,3,1.136442735484943,1,28,5,533
0,FDQ34,106.3622,2117.244,0.16210760300000002,10.85,OUT013,2,0,1,0.9215224113384197,1,26,1,801
1,NCD42,37.3506,1024.6662,0.012305277333333333,16.5,OUT027,2,1,3,1.0,2,28,5,1300
0,FDO34,166.4816,2013.3792,0.030060895,17.7,OUT018,2,1,2,0.9334195452792345,1,4,3,714
0,FDX60,79.196,1278.336,0.081050006,14.35,OUT017,1,1,1,1.004720893987445,1,6,2,1166
2,FDZ28,125.8678,3433.5306,0.051783761,20.0,OUT017,1,1,1,0.9640005132175963,1,6,2,1237
0,FDT36,37.2874,705.748,0.0966094465,12.3,OUT013,2,0,1,1.0,1,26,1,946
2,FDL24,174.4422,3448.844,0.024998007000000003,10.3,OUT018,2,1,2,1.0031395303021575,1,4,3,594
2,FDJ58,170.5764,4466.1864,0.10520844800000001,15.6,OUT013,2,0,1,0.8740008663859727,1,26,1,541
2,FDY12,50.5008,253.00400000000002,0.14118383,9.8,OUT018,2,1,2,1.0408411627566017,1,4,3,1176
0,FDP58,220.0482,2628.5784,0.13569283099999999,11.1,OUT018,2,1,2,1.0319635255466395,1,4,3,772
0,FDC41,76.867,2526.7110000000002,0.11634708699999999,15.599999999999998,OUT027,2,1,3,0.8704928762488718,1,28,5,263
0,FDY07,46.8402,413.4618,0.12150063,11.8,OUT013,2,0,1,2.990672514114479,1,26,1,1171
2,FDN08,119.3466,3064.0116,0.088864488,7.72,OUT017,1,1,1,1.0430713322966174,1,6,2,657
0,FDJ53,121.5098,2410.196,0.070912843,10.5,OUT027,2,1,3,0.8704928841594182,1,28,5,537
2,FDX04,49.9376,623.1888,0.041571557,19.6,OUT046,0,2,1,0.9222899185117752,1,16,8,1120
0,FDZ19,175.3712,2988.1104,0.09345489900000001,6.425,OUT046,0,2,1,0.9296326052428209,1,16,8,1229
0,FDB45,105.5306,940.7754,0.021329793,20.85,OUT046,0,2,1,0.9222899272970776,1,16,8,223
1,NCF54,170.5422,344.8844,0.07929947400000001,18.0,OUT010,2,1,0,1.4641166636722236,2,15,0,1322
0,FDX21,108.6912,1310.2944,0.08513833400000001,7.05,OUT045,1,1,1,0.8765027627137627,1,11,7,1133
0,FDA50,98.34100000000001,1351.5739999999998,0.08717513699999999,16.25,OUT046,0,2,1,0.874728785836892,1,16,8,184
0,DRH39,74.667,2143.876,0.093214498,20.7,OUT017,1,1,1,1.1584243169629547,0,6,2,73
0,FDA38,241.2538,3124.5994,0.025458716,5.44,OUT013,2,0,1,0.8740008783842862,1,26,1,174
1,NCP30,40.4822,589.2330000000001,0.032741422,20.5,OUT013,2,0,1,0.9982383565576023,2,26,1,1444
2,FDW19,109.85700000000001,1208.427,0.038560278999999996,12.35,OUT049,0,1,1,0.8760887607449714,1,14,9,1081
0,FDF41,248.046,7883.071999999999,0.130544568,12.150000000000002,OUT027,2,1,3,0.8704928781794307,1,28,5,382
0,DRF23,175.4396,2616.594,0.122629121,4.61,OUT035,1,2,1,1.0365217550962544,0,9,6,41
1,NCP14,106.3306,1254.3672,0.110913601,8.275,OUT017,1,1,1,0.934890984652265,2,6,2,1440
0,FDK44,175.4738,2954.1546,0.121635591,16.599999999999998,OUT027,2,1,3,1.0226181782404729,1,28,5,568
2,DRA59,186.5924,4442.2176,0.128449055,8.27,OUT018,2,1,2,0.9630053997103385,0,4,3,2
0,FDC28,109.2254,976.7286,0.055098434,7.905,OUT045,1,1,1,1.1549973115782617,1,11,7,253
1,NCO53,182.1608,3123.9336,0.153415497625,16.2,OUT049,0,1,1,1.0,2,14,9,1434
0,FDY55,258.3988,256.9988,0.05432453144444445,16.75,OUT019,0,2,0,1.0,1,28,4,1210
1,NCS54,176.437,4587.362,0.010013429,13.6,OUT045,1,1,1,0.9315179112996282,2,11,7,1488
1,NCM07,85.6908,1593.9252,0.040187877000000004,9.395,OUT017,1,1,1,0.9275067523012107,2,6,2,1391
2,FDQ19,241.0512,242.3512,0.024044278999999998,7.35,OUT010,2,1,0,1.7289048658054915,1,15,0,788
0,FDS40,38.319,292.952,0.014007727,15.35,OUT013,2,0,1,0.9577807055569452,1,26,1,900
2,FDC14,42.0454,629.181,0.041214746000000003,14.5,OUT013,2,0,1,0.9581548519180044,1,26,1,244
2,FDR12,173.2764,1030.6584,0.031663212,12.6,OUT018,2,1,2,0.8782920715194635,1,4,3,829
2,FDM60,39.3138,1015.345,0.0453860806,10.8,OUT013,2,0,1,1.0,1,26,1,652
0,FDG26,257.83299999999997,3332.329,0.042716162,18.85,OUT049,0,1,1,0.9237238307172431,1,14,9,408
1,NCL55,254.00400000000002,2277.036,0.06479182,12.15,OUT045,1,1,1,1.1626305612338645,2,11,7,1388
2,FDO21,226.9404,1800.3232,0.009761175,11.6,OUT035,1,2,1,0.9221155545663741,1,9,6,704
1,NCG18,101.6332,1845.5976,0.02295878,15.3,OUT013,2,0,1,0.957763333573969,2,26,1,1326
2,FDA27,256.8672,3579.3408,0.030927632000000004,20.35,OUT046,0,2,1,1.0280725251982834,1,16,8,165
0,DRG03,155.1998,307.5996,0.103752817,14.5,OUT010,2,1,0,1.55601438713746,0,15,0,51
2,FDC22,193.982,1737.7379999999998,0.136428395,6.89,OUT046,0,2,1,0.958721285610967,1,16,8,250
2,FDC21,106.8254,108.5254,0.071904258,14.6,OUT010,2,1,0,1.4641166682751994,1,15,0,249
2,FDN50,93.712,745.696,0.026627857,16.85,OUT018,2,1,2,1.0289410506737795,1,4,3,684
0,DRF27,153.434,1378.2060000000001,0.028393624,8.93,OUT013,2,0,1,0.9215224127181627,0,26,1,43
2,FDW57,176.9028,3010.7476,0.116331694,8.31,OUT017,1,1,1,1.1480998778364218,1,6,2,1113
0,FDM34,131.0626,524.6504,0.112893408,19.0,OUT010,2,1,0,1.6044346468511521,1,15,0,638
2,FDZ39,103.499,1547.985,0.017937483,19.7,OUT027,2,1,3,0.9251308056687082,1,28,5,1246
2,FDU28,188.4214,376.8428,0.164438907,19.2,OUT019,0,2,0,1.6783166283328905,1,28,4,990
2,FDQ27,102.59899999999999,1651.184,0.044252621,5.19,OUT046,0,2,1,1.0270265028547982,1,16,8,796
0,FDQ52,246.5434,4470.1812,0.12006027400000001,17.0,OUT017,1,1,1,0.9348909872174779,1,6,2,813
2,FDT51,110.8544,1677.816,0.010909704,11.65,OUT013,2,0,1,0.8740008721339363,1,26,1,959
1,NCI30,247.34599999999998,1970.7679999999998,0.059055045,20.25,OUT045,1,1,1,0.8765027699410747,2,11,7,1346
1,NCX29,145.8102,874.8612,0.149223055,10.0,OUT010,2,1,0,1.4641166652485473,2,15,0,1533
2,FDX38,49.5376,143.8128,0.084404264,10.5,OUT019,0,2,0,1.6775683356926094,1,28,4,1148
2,FDO08,165.9526,2631.2416,0.054079555999999994,11.1,OUT017,1,1,1,0.9643770855995957,1,6,2,694
2,FDM15,152.6366,1662.5026,0.057655492999999995,11.8,OUT018,2,1,2,1.0319635247969747,1,4,3,627
2,FDW22,221.3114,2217.114,0.030413777000000003,9.695,OUT018,2,1,2,1.146292859158696,1,4,3,1084
0,FDT08,151.505,2846.295,0.049496899000000004,13.65,OUT017,1,1,1,0.9348909937265388,1,6,2,922
2,FDS32,140.5838,2669.1922,0.029653914,17.75,OUT046,0,2,1,0.9587648042077707,1,16,8,893
1,NCI06,179.86599999999999,1258.362,0.047912070999999994,11.3,OUT018,2,1,2,0.8782920589868739,2,4,3,1342
0,FDR21,178.237,3705.177,0.066611321,19.7,OUT027,2,1,3,0.8704928779295206,1,28,5,836
0,FDD05,122.0098,2651.2156,0.016611475,19.35,OUT046,0,2,1,0.8747287956197766,1,16,8,281
2,FDZ02,99.8726,587.2356,0.03822479,6.905,OUT045,1,1,1,0.9315179167641706,1,11,7,1217
2,FDH47,98.4068,1846.9292,0.12901648699999999,13.5,OUT049,0,1,1,1.0390065907022863,1,14,9,460
2,FDM58,111.4544,2013.3792,0.080141165,16.85,OUT017,1,1,1,1.3544186564948124,1,6,2,651
2,FDG09,188.2556,3755.112,0.0480335,20.6,OUT045,1,1,1,0.8765027617359625,1,11,7,398
2,FDO27,94.1752,575.2512,0.17935589300000002,6.175,OUT049,0,1,1,0.9602554134440597,1,14,9,709
2,FDI41,146.8418,2059.9852,0.06251052900000001,18.5,OUT018,2,1,2,0.9626703898887886,1,4,3,495
0,FDK34,236.8564,5005.4844,0.038519398999999996,13.35,OUT035,1,2,1,1.0370083693965442,1,9,6,562
1,NCX54,105.3622,3387.5904,0.047827139000000005,9.195,OUT027,2,1,3,0.9251308182967783,2,28,5,1538
2,FDL14,154.9972,3739.1328,0.032208865,8.115,OUT049,0,1,1,0.8760887602049304,1,14,9,588
0,FDA13,37.4506,303.6048,0.078874948,15.85,OUT018,2,1,2,0.8782920667427002,1,4,3,154
2,FDS11,223.9088,223.7088,0.097275777,7.049999999999999,OUT019,0,2,0,1.6148105915116968,1,28,4,876
0,FDT43,50.8324,1298.31,0.020664178000000002,16.35,OUT017,1,1,1,0.8796766063519963,1,6,2,951
0,FDR07,96.0094,380.8376,0.078060605,21.35,OUT018,2,1,2,0.8782920678046979,1,4,3,824
0,FDF41,245.84599999999998,4434.228,0.131714183,12.15,OUT018,2,1,2,0.8782920654095867,1,4,3,382
0,DRM23,172.0422,2586.633,0.135944247,16.6,OUT049,0,1,1,1.0377507300160775,0,14,9,123
2,FDO52,170.3106,4277.765,0.077478931,11.6,OUT018,2,1,2,1.003139534730913,1,4,3,727
2,FDD10,178.2344,1070.6064,0.046114018,20.6,OUT045,1,1,1,1.038797657945785,1,11,7,284
2,FDN38,251.2408,1001.3632,0.161030847,6.615000000000001,OUT019,0,2,0,1.5315371990443944,1,28,4,676
2,FDE17,149.5366,2871.5954,0.054455495,20.1,OUT046,0,2,1,1.0247665696878026,1,16,8,327
2,FDZ03,186.024,4287.752,0.075609201875,13.65,OUT018,2,1,2,1.0,1,4,3,1218
0,FDD03,232.63,1864.24,0.080257683,13.3,OUT017,1,1,1,1.0047208958424483,1,6,2,279
1,NCW18,237.7248,2607.2728,0.059037538,15.099999999999998,OUT027,2,1,3,1.3265787235138569,2,28,5,1522
0,DRG36,172.3106,4277.765,0.094916347,14.150000000000002,OUT027,2,1,3,0.9942317061556295,0,28,5,58
0,FDT43,50.8324,155.7972,0.034393057000000005,16.35,OUT010,2,1,0,1.4641166788163928,1,15,0,951
1,NCU17,100.9674,1222.4088,0.09326167699999999,5.32,OUT018,2,1,2,1.031682313757579,2,4,3,1501
2,FDH50,185.1266,2766.3990000000003,0.16143544,15.0,OUT046,0,2,1,1.1418956358951393,1,16,8,462
2,FDU57,148.6708,2106.5912,0.089479661,8.27,OUT013,2,0,1,0.874000861613005,1,26,1,1013
0,FDA56,123.5414,4508.1318,0.008722342,9.21,OUT027,2,1,3,0.9251308267283336,1,28,5,188
0,FDZ15,117.7782,1191.782,0.020988798,13.1,OUT017,1,1,1,1.033384543074737,1,6,2,1227
0,FDY51,221.7798,3085.3172,0.081260969,12.5,OUT049,0,1,1,1.000623039260992,1,14,9,1208
0,DRF03,42.5138,649.8208,0.045308130999999995,19.1,OUT046,0,2,1,0.9296326103558515,0,16,8,38
1,NCV06,194.0478,3293.7126,0.06705851,11.3,OUT017,1,1,1,1.1484336890845852,2,6,2,1510
0,FDA21,184.4924,9069.5276,0.035930784,13.65,OUT013,2,0,1,1.1416137455937982,1,26,1,160
1,NCQ53,235.25900000000001,5672.616,0.018813776,17.599999999999998,OUT027,2,1,3,0.9942317135089904,2,28,5,1464
1,NCO29,164.1526,2960.1468,0.032099989,11.150000000000002,OUT027,2,1,3,0.9178236845801409,2,28,5,1429
2,FDT26,121.044,1557.9720000000002,0.06823032,18.85,OUT018,2,1,2,1.003139535987031,1,4,3,938
2,FDI21,65.0168,447.4176,0.056592115,5.59,OUT035,1,2,1,0.9294568149590607,1,9,6,482
1,NCI55,119.8414,365.5242,0.012643035,18.6,OUT013,2,0,1,0.9982383723351115,2,26,1,1351
0,FDZ04,63.751000000000005,126.50200000000001,0.06352904599999999,9.31,OUT010,2,1,0,1.556014391551749,1,15,0,1219
0,FDL27,65.9826,1162.4868,0.010630948999999999,6.17,OUT046,0,2,1,1.0366952369336024,1,16,8,597
2,FDS45,107.6622,2858.2794,0.029490377,5.175,OUT035,1,2,1,0.8745633967098007,1,9,6,903
1,NCG43,93.0462,185.0924,0.12998368800000001,20.2,OUT019,0,2,0,1.8574005511436114,2,28,4,1330
2,FDU28,187.5214,1695.7926,0.094300933,19.2,OUT018,2,1,2,0.9624657984451686,1,4,3,990
2,FDO20,252.3382,6056.1168,0.152001201,12.85,OUT013,2,0,1,1.0358550541777216,1,26,1,703
1,NCG55,116.0176,1488.7288,0.039113587000000005,16.25,OUT013,2,0,1,1.141613753999172,2,26,1,1332
1,NCM42,110.4912,1310.2944,0.02848169,6.13,OUT017,1,1,1,0.934890985986793,2,6,2,1400
1,NCG07,189.653,569.259,0.05271592,12.3,OUT018,2,1,2,0.9260469293268859,2,4,3,1325
1,NCQ29,258.8278,1041.3112,0.182493512,12.0,OUT019,0,2,0,1.6792575602386905,2,28,4,1457
1,NCV05,153.3656,463.3968,0.050562853,10.1,OUT010,2,1,0,1.443991186908727,2,15,0,1509
1,NCO02,66.2142,131.8284,0.07366703,11.15,OUT018,2,1,2,1.0319635241076706,2,4,3,1421
0,FDH19,172.0738,3301.7022,0.03322326,19.35,OUT018,2,1,2,0.9260469236609002,1,4,3,441
0,DRG13,165.6526,1808.9786,0.037396492,17.25,OUT017,1,1,1,0.9269560134874464,0,6,2,53
0,FDI57,196.3768,4138.6128,0.054015429000000004,19.85,OUT035,1,2,1,0.9988808402526662,1,9,6,504
2,FDX51,194.7452,1370.2164,0.02210346,9.5,OUT045,1,1,1,0.9315179403132071,1,11,7,1159
0,FDW33,104.52799999999999,852.2239999999999,0.09927469400000001,9.395,OUT049,0,1,1,0.931077936376417,1,14,9,1093
0,DRE12,113.286,1471.418,0.070721656,4.59,OUT013,2,0,1,1.1410224616213174,0,26,1,28
0,FDY31,148.2418,2354.2688,0.043554614000000005,5.98,OUT035,1,2,1,0.8745633906130613,1,9,6,1190
2,FDR31,144.4102,4374.306,0.04923932,6.46,OUT049,0,1,1,0.8760887666108608,1,14,9,844
0,FDS55,146.8734,3563.3616,0.08114883,7.02,OUT035,1,2,1,0.958771528071828,1,9,6,911
0,DRL60,151.5682,3506.7686,0.027054243999999998,8.52,OUT035,1,2,1,0.8745633962488751,0,9,6,121
2,FDW55,250.3092,249.0092,0.036773101,12.6,OUT010,2,1,0,1.9621531199836821,1,15,0,1111
2,FDT11,186.4556,563.2668,0.049163320999999996,5.94,OUT010,2,1,0,1.464116675688671,1,15,0,925
0,FDO50,91.3804,1653.8472,0.078168739,16.25,OUT046,0,2,1,1.1615016569137209,1,16,8,725
0,FDD28,56.7904,1113.2176,0.05337973,10.695,OUT049,0,1,1,1.162667877178118,1,14,9,294
2,FDN28,103.09899999999999,1341.5870000000002,0.030418998,5.88,OUT017,1,1,1,1.0047208945887594,1,6,2,671
0,FDS35,65.7826,968.7389999999999,0.11167358699999999,9.3,OUT018,2,1,2,1.003139538612359,1,4,3,896
2,FDB38,158.292,3994.8,0.027341529,19.5,OUT035,1,2,1,1.151897135052462,1,9,6,218
2,FDT07,256.433,3844.995,0.077634044,5.82,OUT018,2,1,2,1.031963521305208,1,4,3,921
0,FDC53,96.5384,1182.4608,0.008835694,8.68,OUT046,0,2,1,0.874728804632089,1,16,8,272
1,NCT41,153.2024,3795.06,0.055990291,15.7,OUT046,0,2,1,1.0270265091832662,2,16,8,1495
2,FDR40,78.5618,2255.7304,0.00799548,9.1,OUT027,2,1,3,1.0228550128976044,1,28,5,852
0,FDH32,97.241,1448.115,0.076369874,12.8,OUT018,2,1,2,0.8782920711336558,1,4,3,450
0,FDN60,158.6604,2535.3664,0.095351065,15.1,OUT045,1,1,1,0.9241603502809788,1,11,7,690
0,FDR33,108.15700000000001,1098.57,0.026783871,7.31,OUT035,1,2,1,0.8745633827240136,1,9,6,846
0,FDB59,197.2084,4166.5764,0.01520491,18.25,OUT027,2,1,3,1.031598537602323,1,28,5,234
0,FDS07,113.9518,910.8144,0.099757833,12.35,OUT046,0,2,1,1.1416114789135963,1,16,8,872
0,FDD02,117.3124,2014.7108,0.0423816885,16.6,OUT013,2,0,1,1.0,1,26,1,278
2,FDH05,231.2984,6024.1584,0.09089645199999999,14.35,OUT035,1,2,1,0.9294568246805852,1,9,6,433
0,FDR04,98.1068,1458.102,0.022602061,7.075,OUT049,0,1,1,1.038817069290563,1,14,9,823
0,DRJ47,174.708,2423.512,0.044250304000000004,18.25,OUT046,0,2,1,0.8747287951654338,0,16,8,98
0,FDW50,165.1158,1504.0422,0.075885921,13.1,OUT018,2,1,2,0.9260469355809481,1,4,3,1108
1,NCJ17,85.2224,1278.336,0.15317794099999998,7.68,OUT018,2,1,2,0.8782920660928834,2,4,3,1354
2,FDH60,197.91099999999997,1767.6989999999998,0.06956604933333334,19.7,OUT045,1,1,1,1.0,1,11,7,468
0,DRL60,151.9682,1677.1502,0.027114238,8.52,OUT045,1,1,1,0.8765027798219129,0,11,7,121
2,FDS32,140.2838,280.9676,0.049634572,17.75,OUT010,2,1,0,1.6047757036564043,1,15,0,893
2,FDM58,112.2544,3914.9040000000005,0.059170157333333334,16.849999999999998,OUT027,2,1,3,1.0,1,28,5,651
2,FDK10,180.36599999999999,1258.362,0.040587146,5.785,OUT017,1,1,1,1.0047208926306652,1,6,2,548
1,NCS30,127.8652,2195.8084,0.093008616,5.945,OUT035,1,2,1,1.0371975549578192,2,9,6,1483
2,FDY15,154.66299999999998,2659.8709999999996,0.17179432,18.25,OUT017,1,1,1,0.9275067638756447,1,6,2,1179
0,FDC53,99.9384,689.7688,0.008828341,8.68,OUT013,2,0,1,0.8740008617109716,1,26,1,272
0,FDK45,113.38600000000001,2603.278,0.033858187000000005,11.65,OUT046,0,2,1,0.9222899173386768,1,16,8,569
2,FDH26,141.1496,282.2992,0.034841089,19.25,OUT018,2,1,2,0.9260469378958485,1,4,3,446
1,NCW06,192.3162,769.6648,0.08425957,16.2,OUT010,2,1,0,1.7352152455067866,2,15,0,1520
2,FDV37,195.8426,4152.5946,0.083444376,13.0,OUT013,2,0,1,0.9288589845193947,1,26,1,1047
0,FDB52,256.9672,1534.0032,0.030497325,17.75,OUT045,1,1,1,0.9241603399031927,1,11,7,229
